model,dataset,exp,acc,f1,recall,precision,time
fcn,DistalPhalanxOutlineAgeGroup,3,0.7050359845161438,0.6254323124885559,0.6316961646080017,0.657211184501648,135.58246397972107
fcn,DistalPhalanxOutlineAgeGroup,4,0.6906474828720093,0.6206009387969971,0.6355164647102356,0.6366230249404907,135.46011519432068
fcn,DistalPhalanxTW,0,0.6834532618522644,0.5189823508262634,0.5182396769523621,0.545664370059967,140.40127205848694
fcn,DistalPhalanxTW,1,0.6834532618522644,0.481636643409729,0.4750416576862335,0.5030356645584106,139.54423928260803
fcn,DistalPhalanxTW,2,0.7266187071800232,0.5282346606254578,0.5331060290336609,0.5548742413520813,139.2293140888214
fcn,DistalPhalanxTW,3,0.6834532618522644,0.5057345628738403,0.511840283870697,0.5254154801368713,136.23433232307434
fcn,DistalPhalanxTW,4,0.6618704795837402,0.46983227133750916,0.46922290325164795,0.4996354877948761,135.83359742164612
fcn,Earthquakes,0,0.7050359845161438,0.5094208717346191,0.5299539566040039,0.5127809643745422,142.71084308624268
fcn,Earthquakes,1,0.7122302055358887,0.505340039730072,0.5306897759437561,0.5046868324279785,142.24813437461853
fcn,Earthquakes,2,0.7338129281997681,0.4825183153152466,0.5243497490882874,0.49170947074890137,142.7916452884674
fcn,Earthquakes,3,0.7266187071800232,0.4542151391506195,0.5022203326225281,0.432750940322876,143.3129961490631
fcn,Earthquakes,4,0.7482014298439026,0.5091221332550049,0.5357934236526489,0.583247721195221,144.16687965393066
fcn,ECG200,0,0.8999999761581421,0.893968939781189,0.9054545760154724,0.8985974192619324,43.00535345077515
fcn,ECG200,1,0.8799999952316284,0.8652461767196655,0.8707878589630127,0.8824704885482788,42.85610604286194
fcn,ECG200,2,0.9100000262260437,0.9049379229545593,0.9187878966331482,0.9085022211074829,42.82177233695984
fcn,ECG200,3,0.8999999761581421,0.8949848413467407,0.9107878804206848,0.8999307751655579,42.74249076843262
fcn,ECG200,4,0.9100000262260437,0.9049379229545593,0.9187878966331482,0.9085022211074829,42.69302749633789
fcn,ECG5000,0,0.9402222037315369,0.8108776211738586,0.8155616521835327,0.8158790469169617,172.28800129890442
fcn,ECG5000,1,0.9395555257797241,0.8124043345451355,0.8159030079841614,0.8182761073112488,172.95515489578247
fcn,ECG5000,2,0.9391111135482788,0.8153528571128845,0.8191422820091248,0.8209757208824158,174.02766132354736
fcn,ECG5000,3,0.9355555772781372,0.8072795867919922,0.8116261959075928,0.8127325177192688,172.62314891815186
fcn,ECG5000,4,0.9393333196640015,0.8171297907829285,0.8213069438934326,0.8206278681755066,177.93061208724976
fcn,ECGFiveDays,0,0.9860627055168152,0.9852414727210999,0.9866887331008911,0.985697329044342,14.458226919174194
fcn,ECGFiveDays,1,0.9790940880775452,0.9776161313056946,0.9813016653060913,0.9780532717704773,14.528496980667114
fcn,ECGFiveDays,2,0.9814169406890869,0.980364203453064,0.983661413192749,0.9804542660713196,14.503570556640625
fcn,ECGFiveDays,3,0.9872241616249084,0.9863733053207397,0.9884402751922607,0.9861876964569092,14.158690929412842
fcn,ECGFiveDays,4,0.9825783967971802,0.9814848899841309,0.9837793111801147,0.9819549322128296,14.552662372589111
fcn,ElectricDevices,0,0.696926474571228,0.47154998779296875,0.44912683963775635,0.5332129001617432,2997.127368927002
fcn,ElectricDevices,1,0.7281805276870728,0.4940437972545624,0.4735485911369324,0.5455748438835144,2975.3433063030243
fcn,ElectricDevices,2,0.6999092102050781,0.45483681559562683,0.4299590587615967,0.5170738101005554,2969.6584873199463
fcn,ElectricDevices,3,0.708338737487793,0.46831098198890686,0.44538891315460205,0.5282137989997864,3009.0041167736053
fcn,ElectricDevices,4,0.7096355557441711,0.4860134422779083,0.46381038427352905,0.5484817624092102,2977.0482494831085
fcn,EOGHorizontalSignal,0,0.5441988706588745,0.3043898940086365,0.2725187838077545,0.3724677264690399,226.81571340560913
fcn,EOGHorizontalSignal,1,0.5856353640556335,0.33749687671661377,0.3050435781478882,0.4014732539653778,228.18055725097656
fcn,EOGHorizontalSignal,2,0.5662983655929565,0.32217609882354736,0.29097095131874084,0.3882899284362793,228.2982532978058
fcn,EOGHorizontalSignal,3,0.560773491859436,0.3124523162841797,0.2781728506088257,0.3775752782821655,227.01901268959045
fcn,EOGHorizontalSignal,4,0.5939226746559143,0.3436809480190277,0.3104935884475708,0.409319669008255,226.31363725662231
fcn,EOGVerticalSignal,0,0.4447513818740845,0.27756598591804504,0.2559826374053955,0.34693795442581177,226.78844380378723
fcn,EOGVerticalSignal,1,0.4364641010761261,0.2646853029727936,0.2458609938621521,0.3457355797290802,226.7377815246582
fcn,EOGVerticalSignal,2,0.450276255607605,0.2859216630458832,0.2651798129081726,0.3529261648654938,226.46379160881042
fcn,EOGVerticalSignal,3,0.4364641010761261,0.26795315742492676,0.25088533759117126,0.3348943591117859,226.84213519096375
fcn,EOGVerticalSignal,4,0.4171270728111267,0.25843530893325806,0.24079635739326477,0.32579323649406433,226.70451998710632
fcn,EthanolLevel,0,0.2540000081062317,0.14466549456119537,0.2160000205039978,0.12908542156219482,391.6471974849701
fcn,EthanolLevel,1,0.7680000066757202,0.6189928650856018,0.6246329545974731,0.6651069521903992,391.7602536678314
fcn,EthanolLevel,2,0.24799999594688416,0.13275830447673798,0.24266669154167175,0.0976666659116745,390.92824625968933
fcn,EthanolLevel,3,0.24799999594688416,0.13275830447673798,0.24266669154167175,0.0976666659116745,390.6227719783783
fcn,EthanolLevel,4,0.3540000021457672,0.24758222699165344,0.289596825838089,0.3346325755119324,392.34736728668213
fcn,FaceAll,0,0.9147928953170776,0.7819388508796692,0.7676646709442139,0.8061144351959229,189.44060587882996
fcn,FaceAll,1,0.9153845906257629,0.7747413516044617,0.7613629698753357,0.7964497208595276,190.2617118358612
fcn,FaceAll,2,0.9343195557594299,0.7896884083747864,0.7777304649353027,0.8069033026695251,191.38120222091675
fcn,FaceAll,3,0.8852071166038513,0.7557783126831055,0.7389959692955017,0.7893887162208557,191.71127653121948
fcn,FaceAll,4,0.9289940595626831,0.7984434366226196,0.7864243388175964,0.8163708448410034,188.08534216880798
fcn,FaceFour,0,0.9318181872367859,0.937644898891449,0.9461579918861389,0.9404761791229248,14.12013053894043
fcn,FaceFour,1,0.9431818127632141,0.9506319165229797,0.9575216174125671,0.951839804649353,13.937840938568115
fcn,FaceFour,2,0.9431818127632141,0.9506319165229797,0.9575216174125671,0.951839804649353,13.510841369628906
fcn,FaceFour,3,0.8977272510528564,0.8991167545318604,0.9177488684654236,0.9116882681846619,13.660954713821411
fcn,FaceFour,4,0.9318181872367859,0.938044548034668,0.9510281085968018,0.9366883635520935,13.72438931465149
fcn,FacesUCR,0,0.945365846157074,0.9044427275657654,0.914409875869751,0.9064046144485474,71.70008206367493
fcn,FacesUCR,1,0.940487802028656,0.8969793915748596,0.9060068130493164,0.8999213576316833,71.47687792778015
fcn,FacesUCR,2,0.945365846157074,0.907789945602417,0.9180522561073303,0.9099651575088501,72.15077424049377
fcn,FacesUCR,3,0.9443902373313904,0.9072596430778503,0.9174466133117676,0.9103813171386719,72.1500039100647
fcn,FacesUCR,4,0.9448780417442322,0.9029079675674438,0.9118731617927551,0.9058086276054382,71.99301314353943
fcn,FiftyWords,0,0.6351648569107056,0.4572122097015381,0.4742012023925781,0.45844876766204834,163.39898705482483
fcn,FiftyWords,1,0.6637362837791443,0.48588982224464417,0.500012218952179,0.49192968010902405,164.36053657531738
fcn,FiftyWords,2,0.6373626589775085,0.46260446310043335,0.4817904531955719,0.46617427468299866,163.44923949241638
fcn,FiftyWords,3,0.6593406796455383,0.4893020689487457,0.5046008229255676,0.4949057698249817,163.63979315757751
fcn,FiftyWords,4,0.6439560651779175,0.4792647957801819,0.49239248037338257,0.48827487230300903,165.72904253005981
fcn,Fish,0,0.9657142758369446,0.9369755983352661,0.9477550983428955,0.9338230490684509,71.5623767375946
fcn,Fish,1,0.954285740852356,0.9265711903572083,0.9397279620170593,0.9249250888824463,70.3993923664093
fcn,Fish,2,0.9599999785423279,0.9317024350166321,0.940612256526947,0.9326463341712952,70.16431021690369
fcn,Fish,3,0.9657142758369446,0.9355508089065552,0.9477550983428955,0.9316462278366089,70.54627108573914
fcn,Fish,4,0.9657142758369446,0.9349676370620728,0.9438775777816772,0.9346053600311279,70.55787897109985
fcn,FordA,0,0.918181836605072,0.9111452102661133,0.9168292284011841,0.9190113544464111,1525.1919629573822
fcn,FordA,1,0.907575786113739,0.9009165167808533,0.905613362789154,0.9082411527633667,1527.1129879951477
fcn,FordA,2,0.9151515364646912,0.9088030457496643,0.9129189252853394,0.9166187644004822,1536.1999161243439
fcn,FordA,3,0.9174242615699768,0.9119522571563721,0.9171324968338013,0.9192243218421936,1528.165827035904
fcn,FordA,4,0.9212121367454529,0.9150234460830688,0.9178352355957031,0.9232944250106812,1528.7399821281433
fcn,FordB,0,0.7691357731819153,0.7611069679260254,0.7699147462844849,0.7695763111114502,1525.1951479911804
fcn,FordB,1,0.7839506268501282,0.7754956483840942,0.7811702489852905,0.7861839532852173,1529.6510291099548
fcn,FordB,2,0.7814815044403076,0.7736291885375977,0.7815109491348267,0.785411536693573,1528.8717319965363
fcn,FordB,3,0.7777777910232544,0.7682477831840515,0.7748465538024902,0.7815805077552795,1532.841074705124
fcn,FordB,4,0.7641975283622742,0.754421055316925,0.7616065740585327,0.7648196220397949,1538.621988773346
fcn,FreezerRegularTrain,0,0.9971929788589478,0.9768195152282715,0.9761403799057007,0.977543830871582,63.547162771224976
fcn,FreezerRegularTrain,1,0.9964912533760071,0.9710243344306946,0.9701754450798035,0.9719298481941223,62.451114892959595
fcn,FreezerRegularTrain,2,0.9971929788589478,0.9768195152282715,0.9761403799057007,0.977543830871582,62.62020468711853
fcn,FreezerRegularTrain,3,0.996842086315155,0.9739219546318054,0.9731578826904297,0.9747368693351746,62.62879538536072
fcn,FreezerRegularTrain,4,0.996842086315155,0.9767228364944458,0.9759649038314819,0.977543830871582,62.3722620010376
fcn,FreezerSmallTrain,0,0.8059648871421814,0.4740464687347412,0.4341871440410614,0.5293567776679993,14.699321269989014
fcn,FreezerSmallTrain,1,0.7943859696388245,0.4701243042945862,0.42839765548706055,0.5293567776679993,14.614958047866821
fcn,FreezerSmallTrain,2,0.8252631425857544,0.5023005604743958,0.4662924110889435,0.5518128871917725,14.548772811889648
fcn,FreezerSmallTrain,3,0.8326315879821777,0.49368271231651306,0.45874854922294617,0.5405848026275635,14.835277795791626
fcn,FreezerSmallTrain,4,0.8098245859146118,0.47803133726119995,0.43892398476600647,0.5321637988090515,14.964637756347656
fcn,GunPoint,0,0.9866666793823242,0.9859189987182617,0.9844444990158081,0.9892255663871765,25.66779112815857
fcn,GunPoint,1,1.0,1.0,1.0,1.0,25.539462327957153
fcn,GunPoint,2,1.0,1.0,1.0,1.0,25.40082550048828
fcn,GunPoint,3,0.9866666793823242,0.9859189987182617,0.9844444990158081,0.9892255663871765,25.60061550140381
fcn,GunPoint,4,1.0,1.0,1.0,1.0,25.662273168563843
fcn,GunPointAgeSpan,0,0.9936708807945251,0.9477338194847107,0.9462025165557861,0.949367105960846,54.517985343933105
fcn,GunPointAgeSpan,1,0.9905063509941101,0.9216006398200989,0.9193037748336792,0.9240506291389465,54.64908719062805
fcn,GunPointAgeSpan,2,0.9905063509941101,0.9216006398200989,0.9193037748336792,0.9240506291389465,54.62147855758667
fcn,GunPointAgeSpan,3,0.9936708807945251,0.9477338194847107,0.9462025165557861,0.949367105960846,54.74267625808716
fcn,GunPointAgeSpan,4,0.996835470199585,0.973866879940033,0.9731012582778931,0.9746835231781006,54.413965463638306
fcn,GunPointMaleVersusFemale,0,0.996835470199585,0.973866879940033,0.9731012582778931,0.9746835231781006,54.57167410850525
fcn,GunPointMaleVersusFemale,1,0.996835470199585,0.973866879940033,0.9731012582778931,0.9746835231781006,54.47021508216858
fcn,GunPointMaleVersusFemale,2,0.9936708807945251,0.9477338194847107,0.9462025165557861,0.949367105960846,54.40147638320923
fcn,GunPointMaleVersusFemale,3,0.996835470199585,0.973866879940033,0.9731012582778931,0.9746835231781006,54.469781160354614
fcn,GunPointMaleVersusFemale,4,0.996835470199585,0.973866879940033,0.9731012582778931,0.9746835231781006,54.20949387550354
fcn,GunPointOldVersusYoung,0,0.9873015880584717,0.9431757926940918,0.9402117133140564,0.9468974471092224,55.603087425231934
fcn,GunPointOldVersusYoung,1,0.9873015880584717,0.9431757926940918,0.9402117133140564,0.9468974471092224,55.404332876205444
fcn,GunPointOldVersusYoung,2,0.9841269850730896,0.9169597029685974,0.9132275581359863,0.9215006232261658,55.216514587402344
fcn,GunPointOldVersusYoung,3,0.9904761910438538,0.946694016456604,0.9444444179534912,0.9492063522338867,55.13308095932007
fcn,GunPointOldVersusYoung,4,0.9904761910438538,0.946694016456604,0.9444444179534912,0.9492063522338867,55.39690899848938
fcn,Ham,0,0.7428571581840515,0.5867788195610046,0.5449328422546387,0.6639804840087891,48.23881530761719
fcn,Ham,1,0.6761904954910278,0.44350501894950867,0.3930402994155884,0.5265306234359741,47.95402908325195
fcn,Ham,2,0.723809540271759,0.4890129864215851,0.438583642244339,0.5700680613517761,47.84196066856384
fcn,Ham,3,0.723809540271759,0.4866502285003662,0.438583642244339,0.5700680613517761,48.16599774360657
fcn,Ham,4,0.7333333492279053,0.4969117343425751,0.4444444477558136,0.6088889241218567,47.59863901138306
fcn,HandOutlines,0,0.8864864706993103,0.8625577092170715,0.8547045588493347,0.9024146199226379,1082.9036333560944
fcn,HandOutlines,1,0.8432432413101196,0.7985444664955139,0.7894543409347534,0.8750442266464233,1082.9524915218353
fcn,HandOutlines,2,0.9054054021835327,0.8960317969322205,0.906989574432373,0.8984988927841187,1083.4876117706299
fcn,HandOutlines,3,0.8918918967247009,0.8734036087989807,0.862967848777771,0.9054104089736938,1086.4829592704773
fcn,HandOutlines,4,0.8405405282974243,0.8010967373847961,0.7849241495132446,0.8761807084083557,1082.6193084716797
fcn,Haptics,0,0.48051947355270386,0.4270689785480499,0.47482988238334656,0.48092761635780334,90.66986036300659
fcn,Haptics,1,0.5162337422370911,0.46815088391304016,0.5044650435447693,0.5010822415351868,90.8242621421814
fcn,Haptics,2,0.48701298236846924,0.43923500180244446,0.48589977622032166,0.4738960266113281,91.06087756156921
fcn,Haptics,3,0.4967532455921173,0.4535196125507355,0.48385897278785706,0.4998020827770233,90.32867670059204
fcn,Haptics,4,0.48701298236846924,0.44150227308273315,0.4858008623123169,0.4832282066345215,90.73116493225098
fcn,Herring,0,0.640625,0.5829161405563354,0.6007936596870422,0.6316850185394287,30.35798931121826
fcn,Herring,1,0.640625,0.5040959119796753,0.5678571462631226,0.6485176086425781,30.236968994140625
fcn,Herring,2,0.671875,0.5996047258377075,0.6287698149681091,0.6314102411270142,29.891746282577515
fcn,Herring,3,0.625,0.5159090757369995,0.5623015761375427,0.6267856955528259,30.02039122581482
fcn,Herring,4,0.640625,0.563987672328949,0.5968254208564758,0.6095238327980042,30.249618768692017
fcn,HouseTwenty,0,0.9831932783126831,0.861208975315094,0.8571428656578064,0.8655462265014648,39.577608823776245
fcn,HouseTwenty,1,0.9831932783126831,0.861208975315094,0.8571428656578064,0.8655462265014648,39.188727378845215
fcn,HouseTwenty,2,0.9831932783126831,0.861208975315094,0.8571428656578064,0.8655462265014648,39.13896870613098
fcn,HouseTwenty,3,0.9831932783126831,0.861208975315094,0.8571428656578064,0.8655462265014648,39.40745425224304
fcn,HouseTwenty,4,0.9831932783126831,0.861208975315094,0.8571428656578064,0.8655462265014648,39.855597734451294
fcn,InlineSkate,0,0.41090908646583557,0.36768466234207153,0.4080820679664612,0.4056154787540436,86.14947152137756
fcn,InlineSkate,1,0.43090909719467163,0.37874481081962585,0.4249112010002136,0.39218196272850037,86.11254906654358
fcn,InlineSkate,2,0.4000000059604645,0.3365764915943146,0.39544877409935,0.36473754048347473,86.16981744766235
fcn,InlineSkate,3,0.4618181884288788,0.40875184535980225,0.4551845192909241,0.4268225133419037,86.30065107345581
fcn,InlineSkate,4,0.4290909171104431,0.3763439655303955,0.43236079812049866,0.39738476276397705,86.04618430137634
fcn,InsectEPGRegularTrain,0,1.0,1.0,1.0,1.0,29.18413472175598
fcn,InsectEPGRegularTrain,1,1.0,1.0,1.0,1.0,29.197124242782593
fcn,InsectEPGRegularTrain,2,1.0,1.0,1.0,1.0,29.232003450393677
