model,dataset,exp,acc,f1,recall,precision,time
fcn,Beef,0,0.800000011920929,0.6766666173934937,0.644444465637207,0.7333333492279053,61.93972086906433
fcn,Beef,1,0.800000011920929,0.6766666173934937,0.644444465637207,0.7333333492279053,57.856683015823364
fcn,Beef,2,0.699999988079071,0.5699999332427979,0.5333333611488342,0.6499999761581421,57.73865628242493
fcn,Beef,3,0.7666666507720947,0.6166666746139526,0.5777778029441833,0.6833333373069763,56.37220525741577
fcn,Beef,4,0.7333333492279053,0.6299999952316284,0.6000000238418579,0.699999988079071,56.67565035820007
