model,dataset,exp,acc,f1,recall,precision,time
resnet,CinCECGTorso,0,0.8224637508392334,0.7544458508491516,0.7701287865638733,0.7676329016685486,86.07564926147461
resnet,CinCECGTorso,1,0.79347825050354,0.7106869220733643,0.7283009886741638,0.7236312031745911,86.15135264396667
resnet,CinCECGTorso,2,0.8224637508392334,0.7534576058387756,0.7691222429275513,0.7663041949272156,87.10987854003906
resnet,CinCECGTorso,3,0.800000011920929,0.7250219583511353,0.7428339123725891,0.739492654800415,86.75878405570984
resnet,CinCECGTorso,4,0.8144927620887756,0.7415161728858948,0.7566020488739014,0.7545892000198364,86.8637626171112
resnet,Coffee,0,1.0,1.0,1.0,1.0,108.989666223526
resnet,Coffee,1,1.0,1.0,1.0,1.0,110.46420645713806
resnet,Coffee,2,1.0,1.0,1.0,1.0,109.27766680717468
resnet,Coffee,3,1.0,1.0,1.0,1.0,109.16356301307678
resnet,Coffee,4,1.0,1.0,1.0,1.0,110.03749656677246
resnet,Computers,0,0.8159999847412109,0.49102479219436646,0.45420512557029724,0.5434285998344421,196.2089331150055
resnet,Computers,1,0.843999981880188,0.6609325408935547,0.6286666393280029,0.7197333574295044,196.91332817077637
resnet,Computers,2,0.8240000009536743,0.5483145713806152,0.5106666684150696,0.6117333173751831,197.97191643714905
resnet,Computers,3,0.7879999876022339,0.4793301224708557,0.4397435784339905,0.5377435684204102,197.4805085659027
resnet,Computers,4,0.828000009059906,0.5264567732810974,0.4922051429748535,0.5754286050796509,197.05980515480042
resnet,CricketX,0,0.7692307829856873,0.6768900752067566,0.6943162679672241,0.6856708526611328,188.5341875553131
resnet,CricketX,1,0.7923076748847961,0.7075151205062866,0.722667932510376,0.7223017811775208,192.68627524375916
resnet,CricketX,2,0.7666666507720947,0.6610879898071289,0.6784361004829407,0.6763296127319336,191.5998888015747
resnet,CricketX,3,0.7820512652397156,0.705236554145813,0.7183930277824402,0.7196688055992126,190.5777690410614
resnet,CricketX,4,0.7512820363044739,0.658003568649292,0.6789758801460266,0.6701364517211914,191.02114295959473
resnet,CricketY,0,0.8051282167434692,0.7356569170951843,0.7585013508796692,0.7462978363037109,188.02074813842773
resnet,CricketY,1,0.8051282167434692,0.746966540813446,0.7666147947311401,0.7584753632545471,191.52596807479858
resnet,CricketY,2,0.8102564215660095,0.7511798739433289,0.7626814842224121,0.76800936460495,189.9987826347351
resnet,CricketY,3,0.7871794700622559,0.69926518201828,0.7235310673713684,0.7074520587921143,189.4517526626587
resnet,CricketY,4,0.800000011920929,0.7164498567581177,0.7447552680969238,0.7287366986274719,189.74087595939636
resnet,CricketZ,0,0.7948718070983887,0.7243812084197998,0.7469281554222107,0.7372990250587463,189.45441031455994
resnet,CricketZ,1,0.7923076748847961,0.7172067761421204,0.7412499785423279,0.7277233600616455,190.848788022995
resnet,CricketZ,2,0.764102578163147,0.6780968904495239,0.7017711997032166,0.6898979544639587,190.04119062423706
resnet,CricketZ,3,0.8153846263885498,0.7315616607666016,0.7495853304862976,0.7467154264450073,190.8996126651764
resnet,CricketZ,4,0.7743589878082275,0.6969060897827148,0.7306432723999023,0.7045272588729858,190.46376585960388
resnet,Crop,0,0.7538690567016602,0.38142815232276917,0.3611401915550232,0.41550809144973755,3231.198170900345
resnet,Crop,1,0.7578571438789368,0.3935767114162445,0.3732451796531677,0.4274906814098358,3238.177515745163
resnet,Crop,2,0.758988082408905,0.3906596302986145,0.37017905712127686,0.42467817664146423,3239.7241489887238
resnet,Crop,3,0.7549404501914978,0.39066872000694275,0.3700280785560608,0.4250296354293823,3285.943677186966
resnet,Crop,4,0.757023811340332,0.3909422755241394,0.3703133165836334,0.42534953355789185,3257.1203804016113
resnet,DiatomSizeReduction,0,0.3006536066532135,0.3006536066532135,0.3006536066532135,0.3006536066532135,125.02727484703064
resnet,DiatomSizeReduction,1,0.31699347496032715,0.31699347496032715,0.31699347496032715,0.31699347496032715,126.28453016281128
resnet,DiatomSizeReduction,2,0.3006536066532135,0.3006536066532135,0.3006536066532135,0.3006536066532135,125.96220874786377
resnet,DiatomSizeReduction,3,0.30718955397605896,0.30718955397605896,0.30718955397605896,0.30718955397605896,122.98685383796692
resnet,DiatomSizeReduction,4,0.3006536066532135,0.3006536066532135,0.3006536066532135,0.3006536066532135,122.31160140037537
resnet,DistalPhalanxOutlineCorrect,0,0.760869562625885,0.7231588363647461,0.7389719486236572,0.762575626373291,292.75675773620605
resnet,DistalPhalanxOutlineCorrect,1,0.760869562625885,0.7303210496902466,0.7406529188156128,0.7671052813529968,296.13405203819275
resnet,DistalPhalanxOutlineCorrect,2,0.7572463750839233,0.7335986495018005,0.7468526363372803,0.7582454681396484,299.3264639377594
resnet,DistalPhalanxOutlineCorrect,3,0.7789855003356934,0.7506892085075378,0.7676015496253967,0.7665361166000366,293.7617247104645
resnet,DistalPhalanxOutlineCorrect,4,0.7753623127937317,0.7527140378952026,0.7704753279685974,0.7915331125259399,299.9896967411041
resnet,DistalPhalanxOutlineAgeGroup,0,0.7338129281997681,0.6587899923324585,0.6706578731536865,0.7116757035255432,186.9845311641693
resnet,DistalPhalanxOutlineAgeGroup,1,0.7482014298439026,0.7026071548461914,0.7032580375671387,0.7537091374397278,186.7011821269989
resnet,DistalPhalanxOutlineAgeGroup,2,0.6762589812278748,0.5984150171279907,0.5999321937561035,0.6336774826049805,184.45286583900452
resnet,DistalPhalanxOutlineAgeGroup,3,0.7553957104682922,0.6680002212524414,0.6903270483016968,0.6992015242576599,183.88545870780945
resnet,DistalPhalanxOutlineAgeGroup,4,0.7050359845161438,0.6696928143501282,0.679535984992981,0.6980107426643372,187.2752947807312
resnet,DistalPhalanxTW,0,0.6762589812278748,0.467472642660141,0.473915159702301,0.4846789240837097,188.43870210647583
resnet,DistalPhalanxTW,1,0.6690647602081299,0.48207587003707886,0.49623212218284607,0.5022968053817749,185.41385698318481
resnet,DistalPhalanxTW,2,0.633093535900116,0.4288692772388458,0.445169597864151,0.44815272092819214,185.3670473098755
resnet,DistalPhalanxTW,3,0.6618704795837402,0.46800681948661804,0.47299590706825256,0.49252405762672424,184.89428043365479
resnet,DistalPhalanxTW,4,0.6690647602081299,0.4855037033557892,0.494130402803421,0.5053435564041138,182.4314501285553
resnet,Earthquakes,0,0.7553957104682922,0.5989016890525818,0.6154610514640808,0.6128315925598145,213.36273503303528
resnet,Earthquakes,1,0.7338129281997681,0.5287635922431946,0.5643320679664612,0.5176892876625061,213.60869789123535
resnet,Earthquakes,2,0.6906474828720093,0.45864158868789673,0.49328964948654175,0.4434281289577484,211.53139686584473
resnet,Earthquakes,3,0.7266187071800232,0.5101751685142517,0.5348699688911438,0.539465606212616,209.86614418029785
resnet,Earthquakes,4,0.7194244861602783,0.5455179810523987,0.5617706179618835,0.5679105520248413,210.12397146224976
resnet,ECG200,0,0.8899999856948853,0.8230215311050415,0.8610515594482422,0.8286309838294983,79.72928190231323
resnet,ECG200,1,0.8799999952316284,0.8135015368461609,0.8510515689849854,0.8078571557998657,79.54279589653015
resnet,ECG200,2,0.8799999952316284,0.8142715692520142,0.8548015356063843,0.8194047808647156,78.58887696266174
resnet,ECG200,3,0.8799999952316284,0.8142715692520142,0.8548015356063843,0.8194047808647156,80.34088230133057
resnet,ECG200,4,0.8799999952316284,0.8142715692520142,0.8548015356063843,0.8194047808647156,79.648362159729
resnet,ECG5000,0,0.9300000071525574,0.7939780950546265,0.7956376671791077,0.8023098707199097,233.22674918174744
resnet,ECG5000,1,0.9331111311912537,0.7941855192184448,0.7967165112495422,0.8019556999206543,234.51118993759155
resnet,ECG5000,2,0.9326666593551636,0.7920263409614563,0.794306218624115,0.7985702157020569,234.72226428985596
resnet,ECG5000,3,0.9344444274902344,0.80476975440979,0.8079099655151367,0.8115479350090027,236.07943201065063
resnet,ECG5000,4,0.9326666593551636,0.8011410236358643,0.8049671649932861,0.8076452612876892,237.82583689689636
resnet,ECGFiveDays,0,0.9988385438919067,0.9984513521194458,0.9988385438919067,0.9982578158378601,94.05187773704529
resnet,ECGFiveDays,1,0.9825783967971802,0.9767712950706482,0.9773519039154053,0.9790940880775452,93.9649133682251
resnet,ECGFiveDays,2,1.0,1.0,1.0,1.0,94.28628063201904
resnet,ECGFiveDays,3,0.9988385438919067,0.9984514117240906,0.9988385438919067,0.9982578158378601,95.44639444351196
resnet,ECGFiveDays,4,0.996515691280365,0.9953542947769165,0.9959349632263184,0.9953542351722717,93.60326313972473
resnet,ElectricDevices,0,0.7258461713790894,0.502498209476471,0.4808919131755829,0.5505503416061401,4033.9491922855377
resnet,ElectricDevices,1,0.7354428768157959,0.5094960331916809,0.4876098036766052,0.5548759698867798,4018.4923536777496
resnet,ElectricDevices,2,0.7264946103096008,0.49098098278045654,0.47086301445961,0.533189594745636,4006.501822948456
resnet,ElectricDevices,3,0.7185838222503662,0.48616868257522583,0.46335670351982117,0.5360947847366333,4012.6467413902283
resnet,ElectricDevices,4,0.7389443516731262,0.5079396367073059,0.4871920049190521,0.5521438121795654,4014.1080543994904
resnet,EOGHorizontalSignal,0,0.6436464190483093,0.38749539852142334,0.35500243306159973,0.4516068696975708,384.83286595344543
resnet,EOGHorizontalSignal,1,0.5828729271888733,0.3489062190055847,0.3162739872932434,0.4246770441532135,385.3341588973999
resnet,EOGHorizontalSignal,2,0.560773491859436,0.3253263831138611,0.28881949186325073,0.41042184829711914,385.1808657646179
resnet,EOGHorizontalSignal,3,0.4944751262664795,0.30794304609298706,0.2773187458515167,0.40148642659187317,385.0185515880585
resnet,EOGHorizontalSignal,4,0.5773480534553528,0.36821967363357544,0.3313322365283966,0.45057442784309387,384.9670112133026
resnet,EOGVerticalSignal,0,0.4419889450073242,0.30867666006088257,0.3102405071258545,0.36993294954299927,385.1905596256256
resnet,EOGVerticalSignal,1,0.4116021990776062,0.27127283811569214,0.27217474579811096,0.3301694989204407,385.42749762535095
resnet,EOGVerticalSignal,2,0.45856353640556335,0.3499065041542053,0.3478671908378601,0.41087421774864197,385.57461762428284
resnet,EOGVerticalSignal,3,0.4447513818740845,0.28952929377555847,0.2747355103492737,0.3507844805717468,385.2957937717438
resnet,EOGVerticalSignal,4,0.4116021990776062,0.2474135160446167,0.2429816722869873,0.2959776520729065,384.62953209877014
resnet,EthanolLevel,0,0.7300000190734863,0.6554054021835327,0.6644783616065979,0.7223232984542847,678.4914934635162
resnet,EthanolLevel,1,0.7860000133514404,0.6482998132705688,0.6405503153800964,0.6943697929382324,679.0765514373779
resnet,EthanolLevel,2,0.41200000047683716,0.30502215027809143,0.3321692943572998,0.3783179819583893,679.4724123477936
resnet,EthanolLevel,3,0.5559999942779541,0.44759348034858704,0.4737904369831085,0.4854423403739929,678.8763701915741
resnet,EthanolLevel,4,0.7599999904632568,0.6557724475860596,0.6480783224105835,0.7099280953407288,681.1893560886383
resnet,FaceAll,0,0.8615384697914124,0.751740574836731,0.7364141345024109,0.7915582060813904,261.2927055358887
resnet,FaceAll,1,0.8278106451034546,0.7475118637084961,0.7353451251983643,0.7895463705062866,260.1757218837738
resnet,FaceAll,2,0.8278106451034546,0.7479063272476196,0.7362440228462219,0.7814595699310303,259.4716362953186
resnet,FaceAll,3,0.805325448513031,0.7280809283256531,0.7190462946891785,0.7636291980743408,256.1849842071533
resnet,FaceAll,4,0.7769230604171753,0.7018919587135315,0.6938841938972473,0.7391716837882996,255.18439388275146
resnet,FaceFour,0,0.9545454382896423,0.939393937587738,0.950757622718811,0.9337121844291687,89.4367561340332
resnet,FaceFour,1,0.9431818127632141,0.9242424368858337,0.9393939971923828,0.9166667461395264,89.20491790771484
resnet,FaceFour,2,0.9318181872367859,0.9090909361839294,0.9223485589027405,0.9053030610084534,90.15559959411621
resnet,FaceFour,3,0.9545454382896423,0.939393937587738,0.950757622718811,0.9337121844291687,89.67971086502075
resnet,FaceFour,4,0.9545454382896423,0.939393937587738,0.9450758099555969,0.9393939971923828,88.90735650062561
resnet,FacesUCR,0,0.9521951079368591,0.9118027687072754,0.9194563627243042,0.9135341048240662,96.70838475227356
resnet,FacesUCR,1,0.9443902373313904,0.8996942043304443,0.9084379076957703,0.9026637673377991,96.32702660560608
resnet,FacesUCR,2,0.9482926726341248,0.9110779166221619,0.9200195670127869,0.9136509895324707,97.63524007797241
resnet,FacesUCR,3,0.945365846157074,0.8986306190490723,0.9074646830558777,0.9003256559371948,98.62910532951355
resnet,FacesUCR,4,0.9487804770469666,0.9128791093826294,0.9179509282112122,0.916589617729187,99.42158246040344
resnet,FiftyWords,0,0.7164835333824158,0.5499852299690247,0.5669990181922913,0.5528504848480225,223.11495089530945
resnet,FiftyWords,1,0.7230769395828247,0.5659209489822388,0.5839141607284546,0.5678936839103699,218.72532987594604
resnet,FiftyWords,2,0.7230769395828247,0.567958414554596,0.5836924910545349,0.5702760219573975,219.58796095848083
resnet,FiftyWords,3,0.7208791375160217,0.5504730939865112,0.563988447189331,0.5560066103935242,217.40957856178284
resnet,FiftyWords,4,0.6989011168479919,0.5307580232620239,0.5505512952804565,0.5345503091812134,220.84109711647034
resnet,Fish,0,0.9714285731315613,0.9524820446968079,0.9629931449890137,0.9499319791793823,104.33043336868286
resnet,Fish,1,0.977142870426178,0.9544723033905029,0.966040849685669,0.9505850672721863,104.82430958747864
resnet,Fish,2,0.977142870426178,0.9587016701698303,0.9662585258483887,0.956462562084198,105.11022067070007
resnet,Fish,3,0.9885714054107666,0.9693993926048279,0.9738775491714478,0.9662585258483887,105.74175953865051
resnet,Fish,4,0.9828571677207947,0.9656676650047302,0.9706122875213623,0.9629932641983032,105.66549849510193
resnet,FordA,0,0.9295454621315002,0.9246611595153809,0.9297199845314026,0.9311975836753845,2275.1587431430817
resnet,FordA,1,0.935606062412262,0.9302901029586792,0.9341689348220825,0.9371606111526489,2265.151483297348
resnet,FordA,2,0.9318181872367859,0.9265033006668091,0.9302472472190857,0.9323294758796692,2266.7718589305878
resnet,FordA,3,0.9318181872367859,0.9274641275405884,0.9307606816291809,0.9331349730491638,2270.279642343521
resnet,FordA,4,0.9325757622718811,0.9281846284866333,0.9324597120285034,0.9339442253112793,2266.9616725444794
resnet,FordB,0,0.8234567642211914,0.8165563344955444,0.8209473490715027,0.8273543119430542,2281.8801164627075
resnet,FordB,1,0.8061728477478027,0.7981050610542297,0.8052322864532471,0.8063845038414001,2298.226542711258
resnet,FordB,2,0.8160493969917297,0.8074737191200256,0.8127090930938721,0.8205223679542542,2236.206207513809
resnet,FordB,3,0.8111110925674438,0.803164541721344,0.8095786571502686,0.8155347108840942,2207.847576379776
resnet,FordB,4,0.8148148059844971,0.8065953850746155,0.8116592764854431,0.8171439170837402,2306.806435585022
resnet,FreezerRegularTrain,0,0.9985964894294739,0.9891108274459839,0.988771915435791,0.9894737005233765,83.02394247055054
resnet,FreezerRegularTrain,1,0.9989473819732666,0.9918330907821655,0.9915789365768433,0.99210524559021,85.12864422798157
resnet,FreezerRegularTrain,2,0.9989473819732666,0.9918330907821655,0.9915789365768433,0.99210524559021,83.10618019104004
resnet,FreezerRegularTrain,3,0.9978947639465332,0.9836661219596863,0.9831578731536865,0.9842105507850647,84.41601324081421
resnet,FreezerRegularTrain,4,0.9985964894294739,0.9891108274459839,0.988771915435791,0.9894737005233765,84.53955030441284
resnet,FreezerSmallTrain,0,0.9547368288040161,0.940116822719574,0.9328070282936096,0.9547368288040161,112.75822687149048
resnet,FreezerSmallTrain,1,0.8919298052787781,0.8640940189361572,0.8501754403114319,0.8919298052787781,112.23316049575806
resnet,FreezerSmallTrain,2,0.9501754641532898,0.9345030784606934,0.9266666769981384,0.9501754641532898,111.79569959640503
resnet,FreezerSmallTrain,3,0.9719298481941223,0.9628071188926697,0.9582456350326538,0.9719298481941223,109.86814332008362
resnet,FreezerSmallTrain,4,0.9761403799057007,0.9684212803840637,0.964561402797699,0.9761403799057007,110.5753104686737
resnet,GunPoint,0,0.9933333396911621,0.9814815521240234,0.9833333492279053,0.9800000190734863,78.21882319450378
resnet,GunPoint,1,0.9933333396911621,0.9933333396911621,0.9944444894790649,0.9944444894790649,80.35355591773987
resnet,GunPoint,2,0.9800000190734863,0.9681481719017029,0.9722222089767456,0.9688888788223267,82.40826559066772
resnet,GunPoint,3,0.9933333396911621,0.9933333396911621,0.9944444894790649,0.9944444894790649,81.87529635429382
resnet,GunPoint,4,1.0,1.0,1.0,1.0,83.45849227905273
resnet,GunPointAgeSpan,0,0.5284810066223145,0.5235285758972168,0.5253164768218994,0.6234177350997925,87.76631379127502
resnet,GunPointAgeSpan,1,0.7088607549667358,0.6444191336631775,0.6040347814559937,0.7511076331138611,90.22787618637085
resnet,GunPointAgeSpan,2,0.8734177350997925,0.7109095454216003,0.686313271522522,0.7511076331138611,92.27674055099487
resnet,GunPointAgeSpan,3,0.9905063509941101,0.9358227849006653,0.9335442781448364,0.9382911324501038,90.3910825252533
resnet,GunPointAgeSpan,4,0.9556962251663208,0.8640285730361938,0.8544303774833679,0.8765822649002075,89.41300797462463
resnet,GunPointMaleVersusFemale,0,0.996835470199585,0.9786075353622437,0.9778481125831604,0.9794303774833679,85.70551562309265
resnet,GunPointMaleVersusFemale,1,0.9936708807945251,0.9572151303291321,0.9556962251663208,0.9588607549667358,86.09387803077698
resnet,GunPointMaleVersusFemale,2,0.5284810066223145,0.5144960284233093,0.5158227682113647,0.530063271522522,87.25384163856506
resnet,GunPointMaleVersusFemale,3,0.996835470199585,0.9786075353622437,0.9778481125831604,0.9794303774833679,88.30182003974915
resnet,GunPointMaleVersusFemale,4,0.996835470199585,0.9786075353622437,0.9778481125831604,0.9794303774833679,86.90845084190369
resnet,GunPointOldVersusYoung,0,1.0,1.0,1.0,1.0,86.49277758598328
resnet,GunPointOldVersusYoung,1,1.0,1.0,1.0,1.0,86.34418535232544
resnet,GunPointOldVersusYoung,2,1.0,1.0,1.0,1.0,86.24460077285767
resnet,GunPointOldVersusYoung,3,1.0,1.0,1.0,1.0,86.25422286987305
resnet,GunPointOldVersusYoung,4,1.0,1.0,1.0,1.0,87.53681516647339
resnet,Ham,0,0.7047619223594666,0.4291003346443176,0.380952388048172,0.5190476179122925,88.25587320327759
resnet,Ham,1,0.7333333492279053,0.4883737564086914,0.43809524178504944,0.5714285969734192,88.41429829597473
resnet,Ham,2,0.7047619223594666,0.5078920722007751,0.47089946269989014,0.5952380895614624,88.38625574111938
resnet,Ham,3,0.7142857313156128,0.5258495807647705,0.4761904776096344,0.6190476417541504,88.00278329849243
resnet,Ham,4,0.6761904954910278,0.41600877046585083,0.36666667461395264,0.5190476179122925,87.66259980201721
resnet,HandOutlines,0,0.9270270466804504,0.9132341742515564,0.9154258370399475,0.9206759929656982,1923.3315773010254
resnet,HandOutlines,1,0.9405405521392822,0.9305220246315002,0.9283724427223206,0.9423478245735168,1925.0928194522858
resnet,HandOutlines,2,0.8999999761581421,0.8799607753753662,0.8789938688278198,0.8979775309562683,1920.3682363033295
resnet,HandOutlines,3,0.9270270466804504,0.9171066880226135,0.9167193174362183,0.9236026406288147,1918.9607648849487
resnet,HandOutlines,4,0.908108115196228,0.8965123295783997,0.8972942233085632,0.9097118377685547,1922.2163457870483
resnet,Haptics,0,0.4935064911842346,0.4255662262439728,0.46574679017066956,0.4688311517238617,152.9600124359131
resnet,Haptics,1,0.5194805264472961,0.4410085380077362,0.48952925205230713,0.4699559807777405,152.77521514892578
resnet,Haptics,2,0.5129870176315308,0.4480644762516022,0.49074679613113403,0.49928104877471924,152.76691246032715
resnet,Haptics,3,0.4740259647369385,0.4080912470817566,0.4514610469341278,0.4674319624900818,152.45882773399353
resnet,Haptics,4,0.5064935088157654,0.4335908889770508,0.4766640067100525,0.4811842739582062,152.99965596199036
resnet,Herring,0,0.609375,0.5686383843421936,0.6304687261581421,0.602343738079071,85.7098536491394
resnet,Herring,1,0.5625,0.49092262983322144,0.520312488079071,0.5171874761581421,85.26598477363586
resnet,Herring,2,0.515625,0.46413689851760864,0.5101562738418579,0.5028645992279053,85.16475892066956
resnet,Herring,3,0.53125,0.49270832538604736,0.5210937261581421,0.5169270634651184,86.211341381073
resnet,Herring,4,0.671875,0.617782711982727,0.6359374523162842,0.6614583134651184,86.02451848983765
resnet,HouseTwenty,0,0.9327731132507324,0.8463385701179504,0.831932783126831,0.8655462265014648,99.86040329933167
resnet,HouseTwenty,1,0.9495798349380493,0.884753942489624,0.8739495873451233,0.8991596698760986,100.43914842605591
resnet,HouseTwenty,2,0.9663865566253662,0.9231693148612976,0.9159663915634155,0.9327731132507324,100.51741886138916
resnet,HouseTwenty,3,0.9495798349380493,0.8847538828849792,0.8739495873451233,0.8991596698760986,100.64168500900269
resnet,HouseTwenty,4,0.9411764740943909,0.8655462265014648,0.8529411554336548,0.8823529481887817,100.56908512115479
resnet,InlineSkate,0,0.4036363661289215,0.3321884274482727,0.3615945279598236,0.3490981161594391,160.65659737586975
resnet,InlineSkate,1,0.4254545569419861,0.3519552946090698,0.3886492848396301,0.3708917796611786,160.09667682647705
resnet,InlineSkate,2,0.44545453786849976,0.371116042137146,0.4113275408744812,0.3859091103076935,159.46937227249146
resnet,InlineSkate,3,0.42181816697120667,0.3471441864967346,0.38066956400871277,0.36557435989379883,159.41469836235046
resnet,InlineSkate,4,0.43272727727890015,0.3581886887550354,0.3984602689743042,0.37481239438056946,159.63421607017517
resnet,InsectEPGRegularTrain,0,1.0,1.0,1.0,1.0,81.08407282829285
resnet,InsectEPGRegularTrain,1,1.0,1.0,1.0,1.0,81.50157833099365
resnet,InsectEPGRegularTrain,2,1.0,1.0,1.0,1.0,80.98621797561646
resnet,InsectEPGRegularTrain,3,1.0,1.0,1.0,1.0,81.23785662651062
resnet,InsectEPGRegularTrain,4,1.0,1.0,1.0,1.0,82.08352088928223
resnet,InsectEPGSmallTrain,0,0.0,0.0,0.0,0.0,133.89409184455872
resnet,InsectEPGSmallTrain,1,0.16867469251155853,0.16867469251155853,0.16867469251155853,0.16867469251155853,132.7403700351715
resnet,InsectEPGSmallTrain,2,0.0,0.0,0.0,0.0,133.07704520225525
