model,dataset,exp,acc,f1,recall,precision,time
deffcn,InlineSkate,3,0.41090908646583557,0.3644371032714844,0.3976491391658783,0.39380383491516113,664.8966925144196
deffcn,InlineSkate,4,0.43454545736312866,0.38403037190437317,0.4245149493217468,0.41303151845932007,665.588128566742
deffcn,InsectEPGRegularTrain,0,1.0,1.0,1.0,1.0,148.95379781723022
deffcn,InsectEPGRegularTrain,1,1.0,1.0,1.0,1.0,148.83267498016357
deffcn,InsectEPGRegularTrain,2,1.0,1.0,1.0,1.0,147.8915753364563
deffcn,InsectEPGRegularTrain,3,1.0,1.0,1.0,1.0,148.27253770828247
deffcn,InsectEPGRegularTrain,4,1.0,1.0,1.0,1.0,148.54044938087463
deffcn,InsectEPGSmallTrain,0,0.8313252925872803,0.8021764159202576,0.8032128810882568,0.8012048006057739,49.4934298992157
deffcn,InsectEPGSmallTrain,1,0.47791165113449097,0.43997061252593994,0.4518072307109833,0.4618473947048187,49.494558811187744
deffcn,InsectEPGSmallTrain,2,0.8313252925872803,0.8021764159202576,0.8032128810882568,0.8012048006057739,49.580933809280396
deffcn,InsectEPGSmallTrain,3,0.8313252925872803,0.8021764159202576,0.8032128810882568,0.8012048006057739,49.1569504737854
deffcn,InsectEPGSmallTrain,4,1.0,1.0,1.0,1.0,49.472585916519165
deffcn,InsectWingbeatSound,0,0.40303030610084534,0.32023686170578003,0.34280022978782654,0.3496847152709961,265.94150018692017
deffcn,InsectWingbeatSound,1,0.4000000059604645,0.3186114728450775,0.34458598494529724,0.3452071249485016,266.72405099868774
deffcn,InsectWingbeatSound,2,0.3914141356945038,0.3069266676902771,0.33032137155532837,0.33385565876960754,265.31190252304077
deffcn,InsectWingbeatSound,3,0.4186868667602539,0.33484435081481934,0.36139553785324097,0.3576357066631317,265.51899790763855
deffcn,InsectWingbeatSound,4,0.4272727370262146,0.33779916167259216,0.36577725410461426,0.3610900938510895,265.9594645500183
deffcn,ItalyPowerDemand,0,0.966958224773407,0.9649691581726074,0.9680771231651306,0.9656679034233093,51.332157373428345
deffcn,ItalyPowerDemand,1,0.9620991349220276,0.9596090316772461,0.9628540277481079,0.960388720035553,50.96291470527649
deffcn,ItalyPowerDemand,2,0.9630709290504456,0.9596267342567444,0.9648223519325256,0.959546685218811,50.97177815437317
deffcn,ItalyPowerDemand,3,0.9650145769119263,0.9627929925918579,0.9656152129173279,0.9644456505775452,51.00099968910217
deffcn,ItalyPowerDemand,4,0.9620991349220276,0.959915280342102,0.9634923338890076,0.9607406258583069,51.42328500747681
deffcn,LargeKitchenAppliances,0,0.8826666474342346,0.6340237259864807,0.6164581179618835,0.6614222526550293,1021.6271507740021
deffcn,LargeKitchenAppliances,1,0.8880000114440918,0.6199362874031067,0.6023840308189392,0.6451555490493774,1019.1520025730133
deffcn,LargeKitchenAppliances,2,0.8986666798591614,0.6638168692588806,0.6491965651512146,0.688533365726471,1023.405876159668
deffcn,LargeKitchenAppliances,3,0.8933333158493042,0.6427257657051086,0.6268284916877747,0.6664888858795166,1022.7506432533264
deffcn,LargeKitchenAppliances,4,0.8933333158493042,0.7023904919624329,0.6895862817764282,0.7262221574783325,1017.9494290351868
deffcn,Lightning2,0,0.7377049326896667,0.7198282480239868,0.7176424860954285,0.7608538866043091,154.3082582950592
deffcn,Lightning2,1,0.7704917788505554,0.7642220854759216,0.7647363543510437,0.7668180465698242,153.77278518676758
deffcn,Lightning2,2,0.7704917788505554,0.7607974410057068,0.7680363059043884,0.7734197974205017,153.89736366271973
deffcn,Lightning2,3,0.7213114500045776,0.7034406661987305,0.7101909518241882,0.7224209904670715,153.90507197380066
deffcn,Lightning2,4,0.7704917788505554,0.7615568041801453,0.7647363543510437,0.7740851044654846,154.00040578842163
deffcn,Lightning7,0,0.7534246444702148,0.6599956750869751,0.670319676399231,0.7256266474723816,104.10540270805359
deffcn,Lightning7,1,0.7808219194412231,0.6821063756942749,0.709223747253418,0.7219271063804626,104.13181495666504
deffcn,Lightning7,2,0.7808219194412231,0.6926815509796143,0.7004566192626953,0.7505545020103455,104.12205147743225
deffcn,Lightning7,3,0.7260273694992065,0.6661487817764282,0.6948336362838745,0.7031441926956177,104.06733751296997
deffcn,Lightning7,4,0.7534246444702148,0.6488726139068604,0.6714285612106323,0.6915199160575867,104.51740884780884
deffcn,Mallat,0,0.9701492786407471,0.9598386287689209,0.965065062046051,0.9641376733779907,210.61312294006348
deffcn,Mallat,1,0.9658848643302917,0.9509681463241577,0.9578156471252441,0.954879879951477,210.18643355369568
deffcn,Mallat,2,0.9667377471923828,0.9534477591514587,0.9592797160148621,0.9575421214103699,210.33088302612305
deffcn,Mallat,3,0.9697228074073792,0.9581668972969055,0.9641107320785522,0.9618065357208252,210.48575353622437
deffcn,Mallat,4,0.9667377471923828,0.9533747434616089,0.9598502516746521,0.9581674933433533,210.5418553352356
